Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,GP,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,PPG,GPG,APG,SvPG,ShPG
Veteran,RSC004662,D_MATT_,Free Agent,Free Agent,N/A,N/A,98.62,2,1.000,2,0,1,841,570,271,4,1,1,7,0.571,420.50,2.00,0.50,0.50,3.50
Veteran,RSC007343,Dapper_Plays,Free Agent,Free Agent,N/A,N/A,-3.7,2,0.500,1,1,0,474,230,244,1,0,2,3,0.333,237.00,0.50,0.00,1.00,1.50
Veteran,RSC006278,DribblingPenguin,Free Agent,Free Agent,N/A,N/A,52.06,8,0.625,5,3,1,2656,1430,1226,4,5,10,28,0.143,332.00,0.50,0.63,1.25,3.50
Veteran,RSC006320,Escape_Plan,Free Agent,Free Agent,N/A,N/A,34.35,4,0.000,0,4,0,1277,740,537,2,2,7,9,0.222,319.25,0.50,0.50,1.75,2.25
Veteran,RSC006230,Hydro (change),Free Agent,Free Agent,N/A,N/A,64.49,19,0.053,1,3,1,7091,1020,6071,5,2,6,12,0.417,373.16,1.00,0.47,1.37,3.42
Veteran,RSC006230,Hydro (change),Free Agent,Free Agent,N/A,N/A,66.07,19,0.526,10,9,3,7091,4300,2791,19,9,26,65,0.292,373.16,1.00,0.47,1.37,3.42
Veteran,RSC002330,JesterGG,Free Agent,Free Agent,N/A,N/A,52.23,4,0.000,0,4,0,1518,920,598,3,1,9,12,0.250,379.50,0.75,0.25,2.25,3.00
Veteran,RSC000981,Link,Free Agent,Free Agent,N/A,N/A,50.4,50,0.460,23,27,8,16595,9520,7075,47,23,44,147,0.320,331.90,0.94,0.46,0.88,2.94
Veteran,RSC000755,Pre,Free Agent,Free Agent,N/A,N/A,71.02,8,0.500,4,4,3,3154,1810,1344,10,5,7,21,0.476,394.13,1.25,0.63,0.88,2.63
Veteran,RSC003122,Rocket League,Free Agent,Free Agent,N/A,N/A,55.85,16,0.563,9,7,2,5741,3060,2681,10,11,21,46,0.217,358.81,0.63,0.69,1.31,2.88
Veteran,RSC004922,Suxze,Free Agent,Free Agent,N/A,N/A,8.81,8,0.375,3,5,1,1894,1090,804,5,2,7,14,0.357,236.75,0.63,0.25,0.88,1.75
Veteran,RSC005505,The_Wheelman_95,Free Agent,Free Agent,N/A,N/A,86.12,2,0.000,0,2,0,857,610,247,3,1,4,6,0.500,428.50,1.50,0.50,2.00,3.00
Veteran,RSC004639,Tydizzle,Free Agent,Free Agent,N/A,N/A,41.99,12,0.417,5,7,1,4086,2220,1866,8,6,17,27,0.296,340.42,0.67,0.50,1.42,2.25
Veteran,RSC000441,Wolfocus,Free Agent,Free Agent,N/A,N/A,16.36,6,0.500,3,3,1,1688,930,758,2,3,10,8,0.250,281.17,0.33,0.50,1.67,1.33
Veteran,RSC006089,ZeroPop11,Free Agent,Free Agent,N/A,N/A,23.81,16,0.500,8,8,2,4471,2370,2101,7,10,18,27,0.259,279.38,0.44,0.63,1.13,1.69
Veteran,RSC007389,austin,Free Agent,Free Agent,N/A,N/A,43.6,8,0.125,1,7,1,2576,1610,966,9,2,8,21,0.429,322.00,1.13,0.25,1.00,2.63
Veteran,RSC006273,chawes.,Free Agent,Free Agent,N/A,N/A,57.37,35,0.286,10,25,4,13382,7280,6102,24,23,57,88,0.273,382.34,0.69,0.66,1.63,2.51
Veteran,RSC007424,code,Free Agent,Free Agent,N/A,N/A,76.59,4,0.500,2,2,1,1533,940,593,4,3,5,14,0.286,383.25,1.00,0.75,1.25,3.50
Veteran,RSC004600,curlz.rl,Free Agent,Free Agent,N/A,N/A,55.28,18,0.333,6,12,4,6695,3760,2935,16,9,25,46,0.348,371.89,0.89,0.50,1.39,2.56
Veteran,RSC005628,i love sand,Free Agent,Free Agent,N/A,N/A,25.31,26,0.269,7,19,4,8278,4080,4198,17,7,31,48,0.354,318.38,0.65,0.27,1.19,1.85
Veteran,RSC007386,oddtrip,Free Agent,Free Agent,N/A,N/A,54.85,11,0.455,5,6,2,3861,2310,1551,9,6,16,31,0.290,351.00,0.82,0.55,1.46,2.82
Veteran,RSC007017,speed_demon1215,Free Agent,Free Agent,N/A,N/A,15.5,9,0.111,1,8,0,2456,1270,1186,3,4,12,17,0.176,272.78,0.33,0.44,1.33,1.89
Veteran,RSC006613,steel.reserve,Free Agent,Free Agent,N/A,N/A,49.74,5,0.800,4,1,0,1666,940,726,6,3,2,9,0.667,333.20,1.20,0.60,0.40,1.80
Veteran,RSC000919,w33p,Free Agent,Free Agent,N/A,N/A,63.33,56,0.464,26,30,14,20934,12270,8664,55,29,72,172,0.320,373.82,0.98,0.52,1.29,3.07
Veteran,RSC005504,zLoczz-,Free Agent,Free Agent,N/A,N/A,25.16,24,0.167,4,20,1,7348,3840,3508,16,3,30,59,0.271,306.13,0.67,0.13,1.25,2.46
Veteran,RSC006393,,Free Agent,Free Agent,N/A,N/A,75.21,4,0.750,3,1,3,1653,910,743,4,3,5,11,0.364,413.25,1.00,0.75,1.25,2.75
Veteran,RSC007255,BannanaHero,Giraffes,Safari,Solar,N/A,49.59,28,0.464,13,15,3,9274,5240,4034,21,15,31,84,0.250,331.18,0.75,0.54,1.11,3.00
Veteran,RSC003027,Defiance,Giraffes,Safari,Solar,N/A,64.67,48,0.479,23,25,10,17789,10150,7639,43,34,55,140,0.307,370.60,0.90,0.71,1.15,2.92
Veteran,RSC003339,Jacob.,Giraffes,Safari,Solar,N/A,18.94,17,0.176,3,14,3,4561,2340,2221,8,5,17,44,0.182,268.24,0.47,0.29,1.00,2.59
Veteran,RSC005534,mathews175,Giraffes,Safari,Solar,N/A,54.72,52,0.481,25,27,10,19028,10540,8488,47,25,64,139,0.338,365.92,0.90,0.48,1.23,2.67
Veteran,RSC000320,ryanawesome_,Giraffes,Safari,Solar,N/A,30.41,55,0.473,26,29,5,16206,9080,7126,31,28,68,118,0.263,294.64,0.56,0.51,1.24,2.15
Veteran,RSC005048,Heyzisthename11,Gorillas,The Jungle,Solar,N/A,59.34,46,0.739,34,12,7,15930,8990,6940,31,38,53,134,0.231,346.30,0.67,0.83,1.15,2.91
Veteran,RSC006113,aztk_,Gorillas,The Jungle,Solar,N/A,67.01,14,0.500,7,7,4,5130,3220,1910,16,5,17,52,0.308,366.36,1.14,0.36,1.21,3.71
Veteran,RSC002988,pwapp,Gorillas,The Jungle,Solar,N/A,73.19,64,0.656,42,22,18,25469,15370,10099,68,43,92,182,0.374,397.95,1.06,0.67,1.44,2.84
Veteran,RSC005464,taz.rm,Gorillas,The Jungle,Solar,N/A,66.59,63,0.667,42,21,13,24644,14230,10414,61,39,90,168,0.363,391.17,0.97,0.62,1.43,2.67
Veteran,RSC006013,MummifiedRaptor,Gouda Gangsters,Cheese Guild,Solar,N/A,65.11,43,0.488,21,22,6,16178,9750,6428,39,24,66,135,0.289,376.23,0.91,0.56,1.54,3.14
Veteran,RSC004487,Savant,Gouda Gangsters,Cheese Guild,Solar,N/A,63.58,62,0.629,39,23,13,23409,13050,10359,54,43,76,170,0.318,377.56,0.87,0.69,1.23,2.74
Veteran,RSC000767,Tragic,Gouda Gangsters,Cheese Guild,Solar,N/A,69.45,58,0.655,38,20,15,22408,12660,9748,56,39,67,176,0.318,386.34,0.97,0.67,1.16,3.03
Veteran,RSC006171,rivdogg.,Gouda Gangsters,Cheese Guild,Solar,N/A,69.14,25,0.720,18,7,5,9730,5870,3860,17,20,49,72,0.236,389.20,0.68,0.80,1.96,2.88
Veteran,RSC005778,Kwispay,Grizzly Bears,The Bear Den,Lunar,N/A,56.79,56,0.286,16,40,6,21063,12050,9013,39,33,100,150,0.260,376.11,0.70,0.59,1.79,2.68
Veteran,RSC006581,LilWeeWigglebean,Grizzly Bears,The Bear Den,Lunar,N/A,22.87,12,0.250,3,9,2,3438,1750,1688,7,3,12,30,0.233,286.42,0.58,0.25,1.00,2.50
Veteran,RSC007259,Gojo.,Kaisers,Monarchy,Lunar,N/A,66.19,36,0.750,27,9,8,13899,8250,5649,33,22,57,100,0.330,386.06,0.92,0.61,1.58,2.78
Veteran,RSC006140,Jay_Kay99,Kaisers,Monarchy,Lunar,N/A,35.22,53,0.585,31,22,7,16203,8960,7243,43,21,48,121,0.355,305.70,0.81,0.40,0.91,2.28
Veteran,RSC005754,Monty.,Kaisers,Monarchy,Lunar,N/A,50.99,60,0.600,36,24,16,21875,12060,9815,40,35,98,141,0.284,364.58,0.67,0.58,1.63,2.35
Veteran,RSC003405,Shai,Kaisers,Monarchy,Lunar,N/A,49.67,64,0.406,26,38,9,24048,13330,10718,43,33,120,138,0.312,375.75,0.67,0.52,1.88,2.16
Veteran,RSC006823,Kushdubs,Legati,The Sovereign,Lunar,N/A,49.4,57,0.491,28,29,6,18821,10440,8381,40,37,60,159,0.252,330.19,0.70,0.65,1.05,2.79
Veteran,RSC007039,LaRuthlesss,Legati,The Sovereign,Lunar,N/A,75.44,47,0.511,24,23,10,18490,11600,6890,47,33,75,150,0.313,393.40,1.00,0.70,1.60,3.19
Veteran,RSC004767,NFURY8,Legati,The Sovereign,Lunar,N/A,48.16,35,0.457,16,19,5,12793,7220,5573,25,11,64,97,0.258,365.51,0.71,0.31,1.83,2.77
Veteran,RSC004856,Redfire0817,Legati,The Sovereign,Lunar,N/A,52.6,53,0.528,28,25,11,17991,10210,7781,50,32,45,136,0.368,339.45,0.94,0.60,0.85,2.57
Veteran,RSC006783,ImSouperGreat,Makos,Shark Attack,Solar,N/A,93.73,60,0.583,35,25,19,27069,15810,11259,67,55,90,186,0.360,451.15,1.12,0.92,1.50,3.10
Veteran,RSC000200,Jonezy,Makos,Shark Attack,Solar,N/A,69.31,33,0.636,21,12,7,12571,7510,5061,37,25,35,81,0.457,380.91,1.12,0.76,1.06,2.46
Veteran,RSC004413,Nuke,Makos,Shark Attack,Solar,N/A,56.35,43,0.558,24,19,6,15675,8810,6865,37,20,57,126,0.294,364.53,0.86,0.47,1.33,2.93
Veteran,RSC003830,bradyK-,Makos,Shark Attack,Solar,N/A,56.61,56,0.607,34,22,6,19691,11300,8391,42,45,70,135,0.311,351.61,0.75,0.80,1.25,2.41
Veteran,RSC001321,HannandGrenade,Mean Manatees,Speed Demons,Lunar,N/A,68.23,39,0.590,23,16,7,15404,8950,6454,33,31,63,95,0.347,394.97,0.85,0.80,1.62,2.44
Veteran,RSC007474,Its BIGWILL,Mean Manatees,Speed Demons,Lunar,N/A,83.05,53,0.604,32,21,12,22130,12800,9330,56,47,66,155,0.361,417.53,1.06,0.89,1.25,2.93
Veteran,RSC006902,Zyta,Mean Manatees,Speed Demons,Lunar,N/A,65.99,46,0.652,30,16,11,17739,9990,7749,40,30,63,134,0.299,385.63,0.87,0.65,1.37,2.91
Veteran,RSC003411,levibullrush,Mean Manatees,Speed Demons,Lunar,N/A,62.8,27,0.407,11,16,4,9982,5890,4092,25,18,35,74,0.338,369.67,0.93,0.67,1.30,2.74
Veteran,RSC005658,Ray,Mellow Fellows,Vibe Tribe,Lunar,N/A,77.39,55,0.800,44,11,17,21395,12850,8545,64,38,55,180,0.356,389.00,1.16,0.69,1.00,3.27
Veteran,RSC006713,SGE Nemesis,Mellow Fellows,Vibe Tribe,Lunar,N/A,63.43,63,0.762,48,15,18,23593,13840,9753,54,46,91,159,0.340,374.48,0.86,0.73,1.44,2.52
Veteran,RSC002215,jabbaaaaaaa_,Mellow Fellows,Vibe Tribe,Lunar,N/A,38.24,56,0.732,41,15,10,17760,10280,7480,47,23,65,118,0.398,317.14,0.84,0.41,1.16,2.11
Veteran,RSC007024,Smyte,Merciless Mob,The Syndicate,Lunar,N/A,39.83,28,0.643,18,10,5,8770,4740,4030,21,17,24,59,0.356,313.18,0.75,0.61,0.86,2.11
Veteran,RSC003746,archhie.,Merciless Mob,The Syndicate,Lunar,N/A,43.82,44,0.545,24,20,4,14319,7930,6389,34,22,46,113,0.301,325.43,0.77,0.50,1.05,2.57
Veteran,RSC007037,xZoarny,Merciless Mob,The Syndicate,Lunar,N/A,60.44,57,0.649,37,20,18,21125,12190,8935,53,28,76,169,0.314,370.61,0.93,0.49,1.33,2.97
Veteran,RSC006246,Fahhr,Midnight,The Shadows,Lunar,N/A,44.32,36,0.417,15,21,5,11679,6870,4809,30,20,41,82,0.366,324.39,0.83,0.56,1.14,2.28
Veteran,RSC007277,FatherFireball,Midnight,The Shadows,Lunar,N/A,57.15,21,0.476,10,11,6,7869,4700,3169,18,10,37,55,0.327,374.71,0.86,0.48,1.76,2.62
Veteran,RSC006733,RL Rust,Midnight,The Shadows,Lunar,N/A,25.87,24,0.375,9,15,2,7358,3630,3728,10,11,32,48,0.208,306.58,0.42,0.46,1.33,2.00
Veteran,RSC006978,Tuhlur.,Midnight,The Shadows,Lunar,N/A,46.26,46,0.500,23,23,9,15495,8240,7255,30,21,56,139,0.216,336.83,0.65,0.46,1.22,3.02
Veteran,RSC000352,Freebo,Mosaic Maestros,Art Club,Solar,N/A,61.52,60,0.633,38,22,15,22769,12840,9929,46,37,94,169,0.272,379.48,0.77,0.62,1.57,2.82
Veteran,RSC000291,Suckiest Sucker,Mosaic Maestros,Art Club,Solar,N/A,44.21,63,0.619,39,24,4,19844,11200,8644,48,42,57,145,0.331,314.98,0.76,0.67,0.91,2.30
Veteran,RSC000724,dunnie14,Mosaic Maestros,Art Club,Solar,N/A,28.9,10,0.400,4,6,0,3018,1460,1558,4,6,11,21,0.190,301.80,0.40,0.60,1.10,2.10
Veteran,RSC000884,nathan.,Mosaic Maestros,Art Club,Solar,N/A,90.47,64,0.609,39,25,20,29465,17080,12385,71,36,117,233,0.305,460.38,1.11,0.56,1.83,3.64
Veteran,RSC003118,Mysty,Necrotic Nerds,Ghoul School,Solar,N/A,43.91,1,11.000,11,29,1,200,5830,-5630,18,22,44,73,0.247,200.00,0.00,1.00,0.00,2.00
Veteran,RSC003118,Mysty,Necrotic Nerds,Ghoul School,Solar,N/A,7.07,1,0.000,0,1,0,200,70,130,0,1,0,2,0.000,200.00,0.00,1.00,0.00,2.00
Veteran,RSC006188,Billy_Man_Fi3h,Neutrinos,The Quantum State,Solar,N/A,51.8,51,0.490,25,26,10,18881,10040,8841,40,23,71,134,0.299,370.20,0.78,0.45,1.39,2.63
Veteran,RSC007015,Potter,Neutrinos,The Quantum State,Solar,N/A,32.35,16,0.500,8,8,1,5017,2760,2257,10,9,21,26,0.385,313.56,0.63,0.56,1.31,1.63
Veteran,RSC003904,Tyyphoon454,Neutrinos,The Quantum State,Solar,N/A,54.44,50,0.440,22,28,6,18003,10160,7843,39,25,71,146,0.267,360.06,0.78,0.50,1.42,2.92
Veteran,RSC005315,dillynmario,Neutrinos,The Quantum State,Solar,N/A,75.46,37,0.459,17,20,8,14765,8910,5855,43,26,45,106,0.406,399.05,1.16,0.70,1.22,2.87
Veteran,RSC004365,Mattixbigs,Ocelots,The Jungle,Solar,N/A,71,1,16.000,16,14,8,240,6130,-5890,20,21,50,58,0.345,240.00,1.00,0.00,0.00,3.00
Veteran,RSC004365,Mattixbigs,Ocelots,The Jungle,Solar,N/A,17.41,1,0.000,0,1,0,240,130,110,1,0,0,3,0.333,240.00,1.00,0.00,0.00,3.00
Veteran,RSC000322,Humby,Ostriches,Flightless Fowl,Lunar,N/A,30.63,28,0.536,15,13,2,7781,4590,3191,17,15,30,64,0.266,277.89,0.61,0.54,1.07,2.29
Veteran,RSC007184,NatesOnWheels,Ostriches,Flightless Fowl,Lunar,N/A,39.22,32,0.500,16,16,2,9470,5490,3980,15,26,39,74,0.203,295.91,0.47,0.81,1.22,2.31
Veteran,RSC002937,SirTommyNoble,Ostriches,Flightless Fowl,Lunar,N/A,68.01,64,0.531,34,30,12,24383,14920,9463,70,35,85,192,0.365,380.97,1.09,0.55,1.33,3.00
Veteran,RSC000790,VoiD.,Ostriches,Flightless Fowl,Lunar,N/A,70.93,56,0.536,30,26,16,22994,12910,10084,57,30,81,166,0.343,410.59,1.02,0.54,1.45,2.96
Veteran,RSC006018,Braamse,Paradox Paloma,5 O'clock Nowhere,Solar,N/A,40.08,54,0.444,24,30,3,16718,9160,7558,27,34,66,146,0.185,309.59,0.50,0.63,1.22,2.70
Veteran,RSC001457,Lock,Paradox Paloma,5 O'clock Nowhere,Solar,N/A,70.7,60,0.433,26,34,13,23666,13600,10066,68,30,67,195,0.349,394.42,1.13,0.50,1.12,3.25
Veteran,RSC006926,Quimbee,Paradox Paloma,5 O'clock Nowhere,Solar,N/A,51.44,56,0.464,26,30,11,20532,11620,8912,45,23,90,147,0.306,366.63,0.80,0.41,1.61,2.63
Veteran,RSC005386,danub,Paradox Paloma,5 O'clock Nowhere,Solar,N/A,50.56,10,0.500,5,5,1,3710,2100,1610,5,4,22,30,0.167,371.00,0.50,0.40,2.20,3.00
Veteran,RSC002668,Azorh <3,Peppermint,Minty Fresh,Solar,N/A,50.4,47,0.021,1,3,0,16757,490,16267,2,0,5,4,0.500,356.53,0.96,0.45,1.38,2.40
Veteran,RSC002668,Azorh <3,Peppermint,Minty Fresh,Solar,N/A,51.69,47,0.404,19,28,5,16757,9930,6827,45,21,65,113,0.398,356.53,0.96,0.45,1.38,2.40
Veteran,RSC004385,Braybaum02,Peppermint,Minty Fresh,Solar,N/A,40.65,59,0.356,21,38,6,20016,11300,8716,42,29,89,120,0.350,339.24,0.71,0.49,1.51,2.03
Veteran,RSC003106,Clutch,Peppermint,Minty Fresh,Solar,N/A,38.76,47,0.383,18,29,8,15395,8020,7375,20,34,67,97,0.206,327.55,0.43,0.72,1.43,2.06
Veteran,RSC000851,JoeZ,Peppermint,Minty Fresh,Solar,N/A,49.29,35,0.057,2,10,0,12322,2050,10272,8,4,16,25,0.320,352.03,0.86,0.46,1.29,2.63
Veteran,RSC000851,JoeZ,Peppermint,Minty Fresh,Solar,N/A,50.05,35,0.286,10,25,5,12322,6970,5352,30,16,45,92,0.326,352.03,0.86,0.46,1.29,2.63
Veteran,RSC002358,Eye_SleepyTTV,Polar Ice,Minty Fresh,Solar,N/A,63.79,4,4.250,17,35,6,1521,9550,-8029,34,21,80,110,0.309,380.25,1.00,0.75,1.00,1.00
Veteran,RSC002358,Eye_SleepyTTV,Polar Ice,Minty Fresh,Solar,N/A,52.91,4,1.000,4,0,0,1521,790,731,4,3,4,4,1.000,380.25,1.00,0.75,1.00,1.00
Veteran,RSC003238,BanThisOne2,Possessed,Destined,Solar,N/A,43.5,59,0.356,21,38,11,23006,12840,10166,45,13,132,109,0.413,389.93,0.76,0.22,2.24,1.85
Veteran,RSC003969,Glaevv,Possessed,Destined,Solar,N/A,53.03,4,0.500,2,2,0,1462,780,682,2,2,7,13,0.154,365.50,0.50,0.50,1.75,3.25
Veteran,RSC006748,Llamaboy101,Possessed,Destined,Solar,N/A,4.32,23,0.174,4,19,0,5607,2650,2957,6,7,25,45,0.133,243.74,0.26,0.30,1.09,1.96
Veteran,RSC007117,Septunes,Possessed,Destined,Solar,N/A,20.44,46,0.370,17,29,3,13339,6640,6699,19,22,57,79,0.241,289.96,0.41,0.48,1.24,1.72
Veteran,RSC001989,Avid,Pushwalkers,The Quad Dynasty,Lunar,N/A,57.42,64,0.625,40,24,10,23131,13130,10001,47,48,89,158,0.297,361.42,0.73,0.75,1.39,2.47
Veteran,RSC000182,Goose,Pushwalkers,The Quad Dynasty,Lunar,N/A,57.47,60,0.633,38,22,9,19974,12490,7484,62,42,53,154,0.403,332.90,1.03,0.70,0.88,2.57
Veteran,RSC006193,Saucy Rexy,Pushwalkers,The Quad Dynasty,Lunar,N/A,98.77,40,0.700,28,12,16,17648,11030,6618,56,33,48,138,0.406,441.20,1.40,0.83,1.20,3.45
Veteran,RSC001893,cjax,Pushwalkers,The Quad Dynasty,Lunar,N/A,35.3,41,0.463,19,22,4,12405,6990,5415,26,22,47,94,0.277,302.56,0.63,0.54,1.15,2.29
Veteran,RSC006984,AK ._.,Ravaging Rays,The Reef,Lunar,N/A,68.37,32,0.688,22,10,2,11539,7040,4499,27,35,37,74,0.365,360.59,0.84,1.09,1.16,2.31
Veteran,RSC007247,BLT,Ravaging Rays,The Reef,Lunar,N/A,115.66,40,0.000,0,2,0,20052,270,19782,1,1,2,2,0.500,501.30,1.65,0.70,1.40,4.10
Veteran,RSC007247,BLT,Ravaging Rays,The Reef,Lunar,N/A,118.43,40,0.825,33,7,20,20052,12440,7612,66,28,56,164,0.402,501.30,1.65,0.70,1.40,4.10
Veteran,RSC000367,Pana,Ravaging Rays,The Reef,Lunar,N/A,82.07,17,0.529,9,8,2,6687,4290,2397,20,14,21,54,0.370,393.35,1.18,0.82,1.24,3.18
Veteran,RSC005709,ZavaRL,Ravaging Rays,The Reef,Lunar,N/A,73,55,0.709,39,16,12,20784,12010,8774,53,49,53,161,0.329,377.89,0.96,0.89,0.96,2.93
Veteran,RSC002892,nickm,Ravaging Rays,The Reef,Lunar,N/A,86.3,60,0.733,44,16,13,23937,14790,9147,73,52,58,199,0.367,398.95,1.22,0.87,0.97,3.32
Veteran,RSC001203,Clyde,Rockin Revenants,Ghoul School,Solar,N/A,40.63,43,0.488,21,22,9,14406,7600,6806,27,23,56,95,0.284,335.02,0.63,0.54,1.30,2.21
Veteran,RSC000156,Drupenson,Rockin Revenants,Ghoul School,Solar,N/A,67.11,28,0.536,15,13,3,10229,5930,4299,28,18,26,93,0.301,365.29,1.00,0.64,0.93,3.32
Veteran,RSC006947,HaZard,Rockin Revenants,Ghoul School,Solar,N/A,63.01,64,0.438,28,36,8,23629,13630,9999,53,46,84,183,0.290,369.19,0.83,0.72,1.31,2.86
Veteran,RSC006427,Verza,Rockin Revenants,Ghoul School,Solar,N/A,51.15,41,0.293,12,29,6,15029,8280,6749,31,22,62,98,0.316,366.56,0.76,0.54,1.51,2.39
Veteran,RSC007320,XsLimited.,Singularity,Event Horizon,Solar,N/A,68.06,49,0.551,27,22,11,19591,11340,8251,47,28,77,139,0.338,399.80,0.96,0.57,1.57,2.84
Veteran,RSC002550,YaBoyTonnuh,Singularity,Event Horizon,Solar,N/A,46.01,31,0.548,17,14,6,10027,5740,4287,23,17,35,84,0.274,323.42,0.74,0.55,1.13,2.71
Veteran,RSC002747,derrrrrrrrp,Singularity,Event Horizon,Solar,N/A,48.71,51,0.529,27,24,7,17220,10300,6920,39,29,74,125,0.312,337.63,0.77,0.57,1.45,2.45
Veteran,RSC003272,jknop2,Singularity,Event Horizon,Solar,N/A,51.41,59,0.576,34,25,11,21488,12490,8998,48,31,97,129,0.372,364.19,0.81,0.53,1.64,2.19
Veteran,RSC003255,cozyboy,Stoked Blokes,Vibe Tribe,Lunar,N/A,20.26,19,0.105,2,2,0,5153,220,4933,1,0,2,2,0.500,271.21,0.63,0.42,1.00,1.84
Veteran,RSC003255,cozyboy,Stoked Blokes,Vibe Tribe,Lunar,N/A,21.85,19,0.579,11,8,3,5153,2900,2253,12,8,19,35,0.343,271.21,0.63,0.42,1.00,1.84
Veteran,RSC005873,DyLon37_Fanclub,Sultans,Monarchy,Lunar,N/A,36.41,4,5.250,21,22,5,1210,8330,-7120,30,20,67,98,0.306,302.50,0.75,0.00,1.50,2.00
Veteran,RSC005873,DyLon37_Fanclub,Sultans,Monarchy,Lunar,N/A,20.5,4,0.500,2,2,0,1210,680,530,3,0,6,8,0.375,302.50,0.75,0.00,1.50,2.00
Veteran,RSC003815,Donkmedaddy,Teddy Bears,The Bear Den,Lunar,N/A,27.29,43,0.163,7,36,2,13091,7160,5931,17,22,70,86,0.198,304.42,0.40,0.51,1.63,2.00
Veteran,RSC004220,Miraak,Typhoons,Storm,Solar,N/A,43.74,44,0.523,23,21,6,14188,7480,6708,34,23,35,118,0.288,322.45,0.77,0.52,0.80,2.68
Veteran,RSC006700,Terx,Typhoons,Storm,Solar,N/A,29.55,48,0.396,19,29,5,15136,7740,7396,26,18,64,104,0.250,315.33,0.54,0.38,1.33,2.17
Veteran,RSC002760,gcol,Typhoons,Storm,Solar,N/A,57.11,52,0.462,24,28,7,19092,10920,8172,43,32,74,132,0.326,367.15,0.83,0.62,1.42,2.54
Veteran,RSC007077,higsn,Typhoons,Storm,Solar,N/A,88.78,31,0.645,20,11,10,12954,8050,4904,41,21,36,110,0.373,417.87,1.32,0.68,1.16,3.55
Veteran,RSC002780,Lickadoss77,Water,The Elements,Solar,N/A,60.32,58,0.552,32,26,8,21571,12310,9261,50,35,79,161,0.311,371.90,0.86,0.60,1.36,2.78
Veteran,RSC006314,Mimetic,Water,The Elements,Solar,N/A,35.53,29,0.483,14,15,3,9222,5060,4162,17,12,41,71,0.239,318.00,0.59,0.41,1.41,2.45
Veteran,RSC005805,Party x Shark,Water,The Elements,Solar,N/A,77.75,55,0.545,30,25,14,21552,12740,8812,61,37,57,194,0.314,391.85,1.11,0.67,1.04,3.53
Veteran,RSC006267,Tootie,Water,The Elements,Solar,N/A,61.22,47,0.617,29,18,10,16756,9820,6936,40,31,57,142,0.282,356.51,0.85,0.66,1.21,3.02
Veteran,RSC002681,Cinq,Werewolves,The Forest,Solar,N/A,28.01,39,0.179,7,32,1,12307,6720,5587,21,13,63,82,0.256,315.54,0.54,0.33,1.62,2.10
Veteran,RSC006869,Flurry ^-^,Werewolves,The Forest,Solar,N/A,94.25,8,0.250,2,6,1,3726,2450,1276,12,4,16,25,0.480,465.75,1.50,0.50,2.00,3.13
Veteran,RSC004109,Hawkish,Werewolves,The Forest,Solar,N/A,27.7,42,0.024,1,1,0,12143,240,11903,1,1,1,4,0.250,289.10,0.55,0.43,1.10,2.48
Veteran,RSC004109,Hawkish,Werewolves,The Forest,Solar,N/A,28.5,42,0.262,11,31,1,12143,6540,5603,23,18,46,104,0.221,289.10,0.55,0.43,1.10,2.48
Veteran,RSC007286,SupermotoF00L,Werewolves,The Forest,Solar,N/A,12.34,22,0.182,4,18,0,5477,2820,2657,12,8,16,42,0.286,248.95,0.55,0.36,0.73,1.91
Veteran,RSC002680,Zira,Werewolves,The Forest,Solar,N/A,19.06,54,0.222,12,42,3,15387,7720,7667,21,24,68,102,0.206,284.93,0.39,0.44,1.26,1.89
Veteran,RSC006885,ski,Werewolves,The Forest,Solar,N/A,-6.3,15,0.067,1,14,1,3609,1540,2069,3,2,18,24,0.125,240.60,0.20,0.13,1.20,1.60
